Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster,BGNBD_repeat_freq,BGNBD_recency_days,BGNBD_age_days,BGNBD_avg_order_value,predicted_purchases_6m,expected_avg_value,CLV_6m,CLV_Bucket,gross_vs_net_gap
16813,8.0,10.0,1692.98,5,5,4,554,14,Champions,1,1,9.0,196.0,205.0,165.19222222222223,6.263094474289636,166.68486240853392,1043.963040698617,High,-206.25
16814,14.0,36.0,12491.210000000001,5,5,5,555,15,Champions,1,6,35.0,593.0,608.0,332.67085714285713,9.42114851472513,333.10395490256974,3138.2218299794117,High,-847.7300000000014
16815,454.0,2.0,410.97,1,2,2,122,5,Hibernating/Lost,0,3,1.0,83.0,537.0,177.85,0.3003165476807897,191.54135833511532,57.523039473290886,Low,-233.12000000000003
16816,103.0,4.0,417.06,3,4,2,342,9,Loyal Customers,3,1,3.0,255.0,359.0,113.76,1.4433108184447054,118.06998282867937,170.41168355021355,Low,-75.77999999999997
16817,3.0,13.0,2594.55,5,5,4,554,14,Champions,1,1,11.0,429.0,432.0,230.25181818181818,4.152662941063476,231.53416526705954,961.4833476945845,High,-61.7800000000002
16818,11.0,11.0,3317.97,5,5,5,555,15,Champions,1,1,10.0,195.0,206.0,279.515,6.88513751157257,280.9768209665108,1934.5640499189337,High,-522.8200000000002
16819,465.0,2.0,182.59,1,2,1,121,4,Hibernating/Lost,0,3,0.0,0.0,466.0,0.0,0.2241334800431882,470.98914615257866,105.56443638974724,Low,-182.59
16820,96.0,1.0,497.61,3,2,2,322,7,Potential Loyalists,0,2,0.0,0.0,96.0,0.0,0.7244767043350695,470.98914615257866,341.22066438220855,Medium,-497.61
16821,382.0,1.0,113.35,2,2,1,221,5,Hibernating/Lost,0,2,0.0,0.0,382.0,0.0,0.2657119441891347,470.98914615257866,125.14744171618219,Low,-113.35
16822,686.0,1.0,144.84,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,687.0,0.0,0.1587982552533611,470.98914615257866,74.79225465229979,Low,-144.84
16823,227.0,7.0,2253.14,2,4,4,244,10,Can't Lose Them,0,1,6.0,510.0,738.0,345.13166666666666,1.33457579749225,347.6832520003414,464.00965331305457,Medium,-182.3499999999999
16824,16.0,3.0,686.24,5,3,3,533,11,Loyal Customers,3,0,2.0,378.0,394.0,230.32,0.9971325378148369,237.40332103732536,236.7225759916187,Low,-225.60000000000002
16825,39.0,5.0,1826.89,4,4,4,444,12,Champions,3,1,4.0,496.0,535.0,365.8975,1.3549872216156889,369.7821326294357,501.0500644946832,Medium,-363.3000000000002
16826,51.0,1.0,341.7,4,2,2,422,8,New Customers,3,2,0.0,0.0,52.0,0.0,0.9891079619975823,470.98914615257866,465.8591144739585,Medium,-341.7
16827,393.0,5.0,392.13,2,4,2,242,8,Can't Lose Them,0,1,4.0,196.0,590.0,85.92,0.5477346959782194,89.07737195141688,48.790767244348096,Low,-48.44999999999999
16828,93.0,2.0,128.5,3,2,1,321,6,Potential Loyalists,0,3,1.0,19.0,113.0,15.0,1.3489978700252956,26.986013093906344,36.404074184154396,Low,-113.5
16829,157.0,2.0,513.32,3,2,2,322,7,Potential Loyalists,0,3,1.0,232.0,389.0,197.22,0.5807961380155409,211.11419860114063,122.61431122778838,Low,-316.1
16830,39.0,4.0,1183.7,4,4,3,443,11,Champions,3,1,3.0,688.0,727.0,302.36000000000007,0.8053212284150134,307.32375073882815,247.49434046610247,Low,-276.6199999999999
16831,565.0,1.0,91.8,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,565.0,0.0,0.18924723782550548,470.98914615257866,89.13339495516881,Low,-91.8
16832,184.0,5.0,417.61,3,4,2,342,9,Loyal Customers,0,1,4.0,274.0,459.0,76.6525,1.396464212475626,79.78579898721962,111.41801294942624,Low,-111.0
16833,1.0,6.0,2409.04,5,4,4,544,13,Champions,1,7,4.0,622.0,624.0,524.04,1.188584987916623,528.3354185739262,627.971547101614,Medium,-312.8800000000001
16834,228.0,2.0,898.96,2,3,3,233,8,At Risk,0,3,1.0,447.0,675.0,413.46,0.3615748081926698,429.6186373789056,155.33927640627394,Low,-485.50000000000006
16835,128.0,6.0,1471.51,3,4,4,344,11,Loyal Customers,3,1,5.0,441.0,570.0,247.356,1.514088529752855,250.21588464054093,378.8490008962066,Medium,-234.73000000000002
16836,40.0,4.0,782.37,4,4,3,443,11,Champions,3,1,3.0,535.0,575.0,187.20666666666668,0.9935958360884285,191.77124691726576,190.54311241848114,Low,-220.75
16837,31.0,11.0,3167.73,4,5,5,455,14,Champions,1,1,8.0,214.0,246.0,377.78,4.825935432760004,379.73520972197116,1832.5776036638117,High,-145.49000000000024
16838,197.0,4.0,1126.66,2,4,3,243,9,Can't Lose Them,0,1,3.0,466.0,664.0,272.79333333333335,0.8364146736103432,277.6545934153389,232.23437612790323,Low,-308.28
16839,9.0,44.0,20968.27,5,5,5,555,15,Champions,2,-1,41.0,658.0,667.0,536.2358536585366,10.14208779722932,536.6570222931256,5442.822637096532,High,1017.4000000000015
16840,603.0,2.0,126.71000000000001,1,3,1,131,5,At Risk,0,3,1.0,71.0,675.0,32.1,0.19634996998630144,44.26508219814137,8.691447561046225,Low,-94.61000000000001
16841,37.0,12.0,3841.16,4,5,5,455,14,Champions,1,1,11.0,660.0,697.0,337.5190909090909,2.7046463198289925,338.90259226543196,916.6116489512061,High,-128.44999999999982
16842,101.0,3.0,1260.44,3,3,4,334,10,Loyal Customers,3,0,2.0,202.0,303.0,371.81,1.1915138077997027,379.6302952550215,452.33473865543607,Medium,-516.82
16843,43.0,35.0,19528.78,4,5,5,455,14,Champions,2,-1,26.0,687.0,730.0,723.7476923076922,5.922999888700218,724.4867099808307,4291.134702581247,High,-711.3400000000001
16844,563.0,2.0,614.34,1,3,3,133,7,At Risk,0,3,1.0,20.0,583.0,311.99,0.16065618249209998,327.0860559750034,52.54839709934137,Low,-302.35
16845,618.0,1.0,253.88,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,619.0,0.0,0.17444098049665588,470.98914615257866,82.15980845813858,Low,-253.88
16846,50.0,3.0,842.41,4,3,3,433,10,Loyal Customers,3,0,2.0,589.0,640.0,243.275,0.6491076164271808,250.42579931133946,162.5532936828551,Low,-355.85999999999996
16847,43.0,2.0,614.89,4,3,3,433,10,Loyal Customers,3,3,1.0,575.0,619.0,193.44,0.40744180466494967,207.294614904415,84.46049199398063,Low,-421.45
16848,53.0,4.0,1411.62,4,4,4,444,12,Champions,3,1,2.0,380.0,433.0,329.83500000000004,0.9123215918168697,337.43666148028274,307.85075213906174,Medium,-751.9499999999998
16849,187.0,1.0,124.57,3,2,1,321,6,Potential Loyalists,0,2,0.0,0.0,187.0,0.0,0.46718489057148954,470.98914615257866,220.03901270565174,Low,-124.57
16850,334.0,1.0,332.41,2,2,2,222,6,Hibernating/Lost,0,2,0.0,0.0,334.0,0.0,0.29723468882660037,470.98914615257866,139.9943122973679,Low,-332.41
16851,4.0,3.0,342.45,5,3,2,532,10,Loyal Customers,3,0,2.0,47.0,52.0,115.68,3.820815465606879,122.16619951413162,466.77450447800965,Medium,-111.08999999999997
16852,10.0,2.0,144.91000000000003,5,3,1,531,9,Loyal Customers,3,3,1.0,166.0,177.0,31.85,1.139484393763695,44.01246422878121,50.15151611977907,Low,-113.06000000000003
16854,417.0,2.0,1408.96,1,3,4,134,8,At Risk,0,3,1.0,223.0,641.0,118.15,0.33077377434852584,131.21618725190885,43.40287351293681,Low,-1290.81
16855,24.0,2.0,328.4,4,3,2,432,9,Loyal Customers,3,3,1.0,20.0,44.0,177.2,2.426814847776506,190.8845516147789,463.24146406990627,Medium,-151.2
16856,15.0,3.0,358.49,5,3,2,532,10,Loyal Customers,3,0,2.0,428.0,443.0,87.355,0.9023558351830455,93.69366403659792,84.545024463104,Low,-183.78
16857,443.0,1.0,352.8,1,2,2,122,5,Hibernating/Lost,0,2,0.0,0.0,443.0,0.0,0.23416464708034065,470.98914615257866,110.28900718748956,Low,-352.8
16858,369.0,10.0,4431.63,2,5,5,255,12,Can't Lose Them,1,1,9.0,356.0,725.0,485.6022222222222,0.4729502079180495,487.4642346401827,230.54631112568728,Low,-61.210000000000036
16859,145.0,7.0,1657.74,3,4,4,344,11,Loyal Customers,3,1,5.0,501.0,646.0,334.928,1.3530213651816985,337.96976954960655,457.2803189861527,Medium,16.899999999999864
16860,453.0,3.0,1593.67,1,3,4,134,8,At Risk,0,0,2.0,210.0,663.0,546.75,0.44910933517364326,555.4814993658686,249.47192688146376,Low,-500.1700000000001
16861,60.0,5.0,902.37,3,4,3,343,10,Loyal Customers,3,1,4.0,449.0,509.0,202.2975,1.4083252025467072,205.75717045596147,289.7730087578293,Medium,-93.17999999999995
16862,547.0,4.0,662.33,1,4,3,143,8,Can't Lose Them,0,1,3.0,154.0,702.0,165.57666666666668,0.255165023952096,170.0662681267222,43.39496337999865,Low,-165.60000000000002
16863,31.0,3.0,977.07,4,3,3,433,10,Loyal Customers,3,0,2.0,378.0,410.0,333.525,0.9605813538980499,341.1458814595271,327.6983726891362,Medium,-310.0200000000001
16864,434.0,2.0,409.25,1,3,2,132,6,At Risk,0,3,1.0,164.0,599.0,297.53,0.3284204430794759,312.47463262721163,102.6230572985253,Low,-111.72000000000003
16865,402.0,1.0,130.95,2,2,1,221,5,Hibernating/Lost,0,2,0.0,0.0,402.0,0.0,0.2544701740471112,470.98914615257866,119.85268999574699,Low,-130.95
16866,141.0,3.0,207.73999999999998,3,3,1,331,7,Loyal Customers,0,0,2.0,21.0,162.0,49.394999999999996,1.4179705498539619,55.53594305770369,78.74833171419041,Low,-108.94999999999999
16867,690.0,1.0,76.74000000000001,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,690.0,0.0,0.15817254178903753,470.98914615257866,74.49755040200185,Low,-76.74000000000001
16868,394.0,3.0,393.39,2,3,2,232,7,At Risk,0,0,2.0,199.0,594.0,104.745,0.5194348541815254,111.1742427463706,57.74777656970251,Low,-183.89999999999998
16869,23.0,4.0,805.62,4,4,3,443,11,Champions,3,1,3.0,153.0,176.0,197.29666666666665,2.5981383744602784,201.89622315381612,524.5543250345254,Medium,-213.73000000000002
16870,469.0,1.0,450.15999999999997,1,2,2,122,5,Hibernating/Lost,0,2,0.0,0.0,470.0,0.0,0.2224761198605523,470.98914615257866,104.78383773246027,Low,-450.15999999999997
16871,22.0,6.0,2761.4900000000002,4,4,4,444,12,Champions,3,1,4.0,248.0,271.0,569.33,2.4041131880832483,573.743062442121,1379.3432629883737,High,-484.1700000000001
16872,77.0,6.0,1213.13,3,4,4,344,11,Loyal Customers,3,1,5.0,386.0,464.0,219.536,1.8438930301114624,222.33810317876998,409.96767877953715,Medium,-115.45000000000005
16873,5.0,12.0,14547.03,5,5,5,555,15,Champions,1,-1,11.0,664.0,669.0,1196.0627272727272,2.820309112530144,1198.2558451461625,3379.4518792082313,High,-1390.340000000002
16874,379.0,1.0,217.74,2,2,1,221,5,Hibernating/Lost,0,2,0.0,0.0,380.0,0.0,0.26689108588693405,470.98914615257866,125.70280465762161,Low,-217.74
16875,67.0,11.0,4053.2,3,5,5,355,13,Loyal Customers,1,1,8.0,636.0,704.0,448.74375000000003,1.974542076932691,450.79100676636557,890.1058107630382,High,-463.24999999999955
16876,404.0,1.0,136.01,2,2,1,221,5,Hibernating/Lost,0,2,0.0,0.0,404.0,0.0,0.25339817482924165,470.98914615257866,119.34778999944638,Low,-136.01
16877,12.0,6.0,853.72,5,4,3,543,12,Champions,3,1,5.0,196.0,209.0,155.19400000000002,3.5907349997696496,157.86246641337584,566.8422833004694,Medium,-77.75
16878,84.0,1.0,0.0,3,2,1,321,6,Potential Loyalists,0,2,,,,,,,0.0,Low,
16880,31.0,8.0,1840.86,4,5,4,454,13,Champions,3,1,6.0,463.0,494.0,253.17999999999998,2.0900977546769295,255.57248926515106,534.1714859702859,Medium,-321.78
16881,67.0,1.0,432.0,3,2,2,322,7,Potential Loyalists,3,2,0.0,0.0,67.0,0.0,0.8794209617072207,470.98914615257866,414.19772786316344,Medium,-432.0
16882,67.0,3.0,705.12,3,3,3,333,9,Loyal Customers,3,0,2.0,251.0,318.0,347.61,1.1706466851430852,355.3042455266432,415.9357372430297,Medium,-9.899999999999977
16883,187.0,19.0,2386.64,3,5,4,354,12,Loyal Customers,1,-1,17.0,548.0,736.0,134.5670588235294,2.6354061229622183,135.3381708721171,356.6710441868844,Medium,-99.0
16884,38.0,4.0,1073.92,4,4,3,443,11,Champions,3,1,2.0,533.0,571.0,326.535,0.7199582197270985,334.11947288095837,240.55206087153135,Low,-420.85
16885,15.0,4.0,710.74,5,4,3,543,12,Champions,3,1,3.0,370.0,386.0,157.17,1.4094841335024868,161.6304603736399,227.81556938734786,Low,-239.23000000000002
16886,456.0,1.0,0.0,1,2,1,121,4,Hibernating/Lost,0,2,,,,,,,0.0,Low,
16887,35.0,3.0,660.72,4,3,3,433,10,Loyal Customers,3,0,2.0,703.0,739.0,220.45,0.5714243906656491,227.48191149934627,129.98871266597106,Low,-219.82000000000005
16888,401.0,3.0,437.15,2,3,2,232,7,At Risk,0,0,2.0,301.0,702.0,118.53,0.4994296794503565,125.03104421354807,62.444214332915664,Low,-200.08999999999997
16889,195.0,6.0,2530.9,2,4,4,244,10,Can't Lose Them,0,1,5.0,371.0,566.0,434.78000000000003,1.4345968321210918,438.0291597192957,628.3952449099654,Medium,-357.0
16890,477.0,3.0,285.41,1,3,2,132,6,At Risk,0,0,2.0,106.0,583.0,58.56,0.3340773021547205,64.74868048582714,21.631064494783125,Low,-168.29000000000002
16891,2.0,11.0,2056.82,5,5,4,554,14,Champions,1,1,10.0,734.0,736.0,173.899,2.3635312052512303,175.2512538220709,414.2118071678685,Medium,-317.83000000000015
16892,1.0,7.0,733.4,5,4,3,543,12,Champions,3,-1,5.0,730.0,732.0,132.91,1.2531769840049316,135.5321830886417,169.84581243862817,Low,-68.85000000000002
16893,367.0,2.0,401.77,2,3,2,232,7,At Risk,0,3,1.0,10.0,377.0,291.86,0.3033689336247632,306.7452570821232,93.05698153545755,Low,-109.90999999999997
16894,502.0,3.0,1282.36,1,3,4,134,8,At Risk,0,0,1.0,33.0,536.0,17.0,0.2162360415326179,29.00695684878763,6.272349525889298,Low,-1265.36
16895,65.0,5.0,1121.42,3,4,3,343,10,Loyal Customers,3,1,4.0,601.0,666.0,242.7575,1.1104358670904126,246.32226806927912,273.525081327187,Low,-150.3900000000001
16896,555.0,1.0,103.95,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,556.0,0.0,0.19196306717883657,470.98914615257866,90.41252110339033,Low,-103.95
16897,299.0,2.0,213.03,2,3,1,231,6,At Risk,0,3,0.0,0.0,314.0,0.0,0.3126965660627465,470.98914615257866,147.27668865473638,Low,-213.03
16898,26.0,5.0,887.67,4,4,3,443,11,Champions,3,1,4.0,550.0,577.0,205.9325,1.2702740488843487,209.40161261672296,265.9974343015566,Low,-63.93999999999994
16899,8.0,8.0,1721.02,5,5,4,554,14,Champions,1,1,7.0,390.0,398.0,205.80142857142854,2.9135762428880922,207.7813799174858,605.3868922420916,Medium,-280.4100000000001
16900,17.0,3.0,187.6900000000001,5,3,1,531,9,Loyal Customers,3,0,2.0,47.0,64.0,67.215,3.4350813937930624,73.44876149405499,252.30247400537263,Low,-53.260000000000105
16901,729.0,1.0,204.26,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,730.0,0.0,0.15027765235295168,470.98914615257866,70.77914316753076,Low,-204.26
16902,116.0,1.0,1706.88,3,2,4,324,9,Potential Loyalists,0,2,0.0,0.0,117.0,0.0,0.6426528665207559,470.98914615257866,302.68252487511796,Medium,-1706.88
16903,29.0,3.0,1029.98,4,3,3,433,10,Loyal Customers,3,0,2.0,386.0,416.0,310.115,0.9492492481842554,317.61394657765373,301.49480000167205,Medium,-409.75
16904,4.0,21.0,5132.37,5,5,5,555,15,Champions,1,1,18.0,407.0,412.0,274.305,6.935335265057198,275.1137471420812,1908.0060724565046,High,-194.8800000000001
16905,5.0,17.0,5004.5,5,5,5,555,15,Champions,1,1,14.0,724.0,730.0,343.1535714285714,3.279550949668521,344.2445625462194,1128.9675820166785,High,-200.35000000000036
16906,82.0,7.0,1448.8,3,4,4,344,11,Loyal Customers,3,1,5.0,494.0,576.0,220.248,1.5305313498240787,223.051581985412,341.3874388565288,Medium,-347.55999999999995
16907,29.0,9.0,1707.9,4,5,4,454,13,Champions,1,1,8.0,497.0,527.0,200.40625,2.5753268962204725,202.13138832015485,520.5544009112795,Medium,-104.65000000000009
16908,722.0,1.0,153.59,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,723.0,0.0,0.151601826277843,470.98914615257866,71.40281471377283,Low,-153.59
16909,72.0,1.0,364.14,3,2,2,322,7,Potential Loyalists,3,2,0.0,0.0,73.0,0.0,0.842115185657118,470.98914615257866,396.62711225476625,Medium,-364.14
16910,4.0,8.0,1510.06,5,5,4,554,14,Champions,1,1,7.0,87.0,92.0,199.75428571428571,8.447793440548883,201.72527111786277,1704.1334221424263,High,-111.77999999999997
16911,636.0,2.0,251.35,1,3,1,131,5,At Risk,0,3,1.0,26.0,662.0,115.9,0.13623121997012916,128.9426255276674,17.566011181785647,Low,-135.45
16912,29.0,15.0,4433.6,4,5,5,455,14,Champions,1,1,9.0,702.0,731.0,455.1677777777778,2.1465421753098215,456.99470502778655,980.9584082354152,High,-337.09000000000015
16913,290.0,3.0,423.90999999999997,2,3,2,232,7,At Risk,0,0,1.0,361.0,652.0,113.44,0.3623309285966059,126.45686470916341,45.819233217486534,Low,-310.46999999999997
16914,36.0,1.0,208.46,4,2,1,421,7,New Customers,3,2,0.0,0.0,37.0,0.0,1.130421845773504,470.98914615257866,532.4164199330846,Medium,-208.46
16915,9.0,11.0,1543.18,5,5,4,554,14,Champions,1,1,10.0,560.0,570.0,124.343,2.9731938384773566,125.64384390870684,373.56350255197793,Medium,-299.75
16916,24.0,4.0,1123.4,4,4,3,443,11,Champions,3,1,3.0,392.0,416.0,335.27000000000004,1.3204897414275618,340.347830812651,449.4258191052291,Medium,-117.58999999999992
16917,277.0,2.0,1848.88,2,3,4,234,9,At Risk,0,3,1.0,356.0,633.0,391.52,0.3733022176406608,407.44888438785785,152.10157211720056,Low,-1457.3600000000001
16918,50.0,16.0,3138.06,4,5,5,455,14,Champions,1,1,13.0,687.0,737.0,230.12307692307692,3.006079236589587,231.20787973271243,695.0292066004092,Medium,-146.46000000000004
16919,156.0,24.0,5053.81,3,5,5,355,13,Loyal Customers,1,-1,21.0,321.0,478.0,236.01428571428573,1.0357096020543768,236.68853497590004,245.14058837072287,Low,-97.51000000000022
16920,411.0,1.0,355.45,1,2,2,122,5,Hibernating/Lost,0,2,0.0,0.0,412.0,0.0,0.24919913437712668,470.98914615257866,117.3700875222446,Low,-355.45
16921,61.0,3.0,446.67,3,3,2,332,8,Loyal Customers,3,0,2.0,539.0,601.0,141.63,0.6851191572911202,148.2513644088183,101.56984985102835,Low,-163.41000000000003
16922,573.0,1.0,611.08,1,2,3,123,6,Hibernating/Lost,0,2,0.0,0.0,573.0,0.0,0.186896938405689,470.98914615257866,88.02642943822654,Low,-611.08
16923,12.0,32.0,12793.380000000001,5,5,5,555,15,Champions,1,6,27.0,665.0,678.0,470.53444444444443,6.6257331755935205,471.14885295151555,3121.70658564369,High,-88.95000000000073
16924,21.0,3.0,739.5,4,3,3,433,10,Loyal Customers,3,0,2.0,63.0,85.0,287.82,2.9570996995699175,295.2028193588854,872.9441684383526,High,-163.86
16925,540.0,1.0,125.65,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,541.0,0.0,0.19666709657151574,470.98914615257866,92.62806789052493,Low,-125.65
16926,371.0,5.0,1410.4,2,4,4,244,10,Can't Lose Them,0,1,4.0,155.0,527.0,249.825,0.49574072924076557,253.40812638322183,125.62472936875447,Low,-411.10000000000014
16927,116.0,3.0,543.05,3,3,2,332,8,Loyal Customers,0,0,2.0,246.0,362.0,162.475,1.029483888924117,169.20493906121686,174.19375868990974,Low,-218.09999999999997
16928,80.0,29.0,3993.58,3,5,5,355,13,Loyal Customers,1,-1,27.0,594.0,675.0,148.1862962962963,6.25321940531024,148.67693107835333,929.7094705411322,High,7.449999999999818
16929,4.0,7.0,1295.39,5,4,4,544,13,Champions,3,1,6.0,152.0,156.0,177.70833333333334,5.248227238831933,179.970240458031,944.524718150971,High,-229.1400000000001
16930,26.0,3.0,380.55,4,3,2,432,9,Loyal Customers,3,0,1.0,42.0,69.0,173.44,1.9903997132980595,187.0851773556021,372.37428337090705,Medium,-207.11
16931,5.0,23.0,5233.62,5,5,5,555,15,Champions,1,1,21.0,392.0,398.0,238.88904761904763,8.29374584882782,239.56471625608233,1986.8888709744974,High,-216.94999999999982
16932,53.0,3.0,440.71,4,3,2,432,9,Loyal Customers,3,0,2.0,518.0,572.0,159.615,0.7167805402957437,166.3300422751358,119.22213756938574,Low,-121.47999999999996
16933,1.0,9.0,3099.6,5,5,5,555,15,Champions,1,5,7.0,729.0,731.0,371.4942857142857,1.7042473530727853,373.7199055787849,636.9111598732554,Medium,-499.1399999999999
16934,55.0,6.0,2090.7400000000002,4,4,4,444,12,Champions,3,1,4.0,567.0,622.0,432.1975,1.1824280962442175,436.2543514075612,515.8394022130985,Medium,-361.9500000000003
16935,382.0,3.0,535.1,2,3,2,232,7,At Risk,0,0,2.0,40.0,422.0,133.425,0.317042552436233,140.0036273004983,44.38710734968106,Low,-268.25
16936,26.0,2.0,551.17,4,3,2,432,9,Loyal Customers,3,3,1.0,360.0,386.0,262.68,0.6159400989160084,277.25968769840523,170.77535946637732,Low,-288.48999999999995
16937,499.0,1.0,202.1,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,500.0,0.0,0.2107869908778219,470.98914615257866,99.27838485361673,Low,-202.1
16938,9.0,9.0,6209.93,5,5,5,555,15,Champions,1,1,8.0,652.0,661.0,771.67,2.1118813622148864,774.1361242426453,1634.8836526053103,High,-36.57000000000062
16939,489.0,3.0,449.0,1,3,2,132,6,At Risk,0,0,2.0,161.0,650.0,139.325,0.38342737170713226,145.93435843262355,55.95522749558742,Low,-170.35000000000002
16940,52.0,8.0,6245.41,4,5,5,455,14,Champions,1,1,7.0,679.0,732.0,824.4014285714285,1.6903342129239187,827.2985621553245,1398.41106391391,High,-474.60000000000036
16941,612.0,1.0,33.0,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,612.0,0.0,0.17622815999322694,470.98914615257866,83.00155060324998,Low,-33.0
16942,13.0,9.0,1894.11,5,5,4,554,14,Champions,1,1,7.0,215.0,228.0,233.65,4.566704241625825,235.6712417034182,1076.2408591162248,High,-258.55999999999995
16943,212.0,5.0,816.73,2,4,3,243,9,Can't Lose Them,0,1,2.0,107.0,319.0,182.85,0.9554001560058434,189.68606564037833,181.2260967049521,Low,-451.03000000000003
16944,610.0,1.0,101.36,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,610.0,0.0,0.17674553441455482,470.98914615257866,83.24522834019238,Low,-101.36
16945,22.0,33.0,8530.66,4,5,5,455,14,Champions,1,-1,22.0,709.0,731.0,374.55500000000006,5.05959492074805,375.2638790815892,1898.6832165414191,High,-290.4499999999989
16946,383.0,5.0,1199.54,2,4,3,243,9,Can't Lose Them,0,1,4.0,264.0,648.0,140.675,0.7025871462855555,143.97460180354759,101.1547046187537,Low,-636.8399999999999
16947,236.0,5.0,896.73,2,4,3,243,9,Can't Lose Them,0,1,1.0,411.0,647.0,406.48,0.3734237611805615,422.5655436743699,157.79601466419203,Low,-490.25
16948,139.0,7.0,868.77,3,4,3,343,10,Loyal Customers,3,1,6.0,518.0,657.0,126.31166666666667,1.5709110596886224,128.48464655493333,201.83795227332843,Low,-110.89999999999998
16949,4.0,6.0,1161.27,5,4,3,543,12,Champions,3,1,5.0,313.0,317.0,242.36999999999998,2.596015598348861,245.21952884009556,636.5937218886464,Medium,50.57999999999993
16950,57.0,10.0,3725.19,4,5,5,455,14,Champions,1,1,9.0,628.0,685.0,376.6411111111111,2.26422281170771,378.37751194149934,856.7309939751493,High,-335.4200000000001
16951,135.0,3.0,1262.75,3,3,4,334,10,Loyal Customers,0,0,1.0,168.0,305.0,208.96,0.7056876012603271,222.9771384422938,157.3522019632342,Low,-1053.79
16952,109.0,5.0,798.78,3,4,3,343,10,Loyal Customers,3,1,3.0,619.0,729.0,182.24666666666667,0.7938304308407849,186.79405344518548,148.28280392488819,Low,-252.03999999999996
16953,30.0,1.0,20.8,4,2,1,421,7,New Customers,3,2,0.0,0.0,31.0,0.0,1.1990808315035197,470.98914615257866,564.7540569977668,Medium,-20.8
16954,1.0,20.0,6037.33,5,5,5,555,15,Champions,1,9,18.0,690.0,691.0,313.2638888888889,4.395214535565269,314.0950792160175,1380.5152577197646,High,-398.5799999999999
16955,185.0,6.0,1261.16,3,4,4,344,11,Loyal Customers,0,1,5.0,493.0,678.0,199.804,1.2702625116124666,202.56512029582018,257.31087847205,Low,-262.1400000000001
16956,18.0,1.0,292.34,5,2,2,522,9,New Customers,3,2,0.0,0.0,18.0,0.0,1.3812487825271869,470.98914615257866,650.5531847067685,Medium,-292.34
16957,239.0,2.0,416.64,2,3,2,232,7,At Risk,0,3,1.0,42.0,282.0,301.8,0.5903847900187537,316.78934754388325,187.0276124298735,Low,-114.83999999999997
16958,435.0,1.0,809.44,1,2,3,123,6,Hibernating/Lost,0,2,0.0,0.0,436.0,0.0,0.23739854890552198,470.98914615257866,111.81213984687298,Low,-809.44
16959,87.0,1.0,117.35000000000001,3,2,1,321,6,Potential Loyalists,0,2,0.0,0.0,88.0,0.0,0.7614498189468767,470.98914615257866,358.6346000638251,Medium,-117.35000000000001
16960,39.0,8.0,2021.98,4,5,4,454,13,Champions,3,1,7.0,609.0,648.0,228.49285714285716,1.8910893666495034,230.5064524838011,435.90830123621527,Medium,-422.53
16961,116.0,3.0,773.01,3,3,3,333,9,Loyal Customers,0,0,2.0,416.0,533.0,316.255,0.7503915286499714,323.7859277897299,242.96621730948468,Low,-140.5
16962,410.0,1.0,251.04,2,2,1,221,5,Hibernating/Lost,0,2,0.0,0.0,410.0,0.0,0.25023577369087,470.98914615257866,117.85833338749278,Low,-251.04
16963,187.0,1.0,110.55000000000001,3,2,1,321,6,Potential Loyalists,0,2,0.0,0.0,188.0,0.0,0.4653720952392876,470.98914615257866,219.18520577998856,Low,-110.55000000000001
16964,733.0,2.0,207.85,1,3,1,131,5,At Risk,0,3,0.0,0.0,734.0,0.0,0.14953132253563808,470.98914615257866,70.42762992412602,Low,-207.85
16965,227.0,1.0,201.19,2,2,1,221,5,Hibernating/Lost,0,2,0.0,0.0,227.0,0.0,0.40423175080341356,470.98914615257866,190.3887671586617,Low,-201.19
16966,8.0,7.0,2148.47,5,4,4,544,13,Champions,1,1,5.0,232.0,241.0,348.504,3.2262367547404334,351.5739665706347,1134.2608529600661,High,-405.9499999999998
16967,189.0,1.0,319.02,3,2,2,322,7,Potential Loyalists,0,2,0.0,0.0,190.0,0.0,0.4617885391868162,470.98914615257866,217.49738977464517,Low,-319.02
16968,4.0,2.0,439.43,5,3,2,532,10,Loyal Customers,3,3,1.0,103.0,108.0,186.12,1.5868703215813547,199.89796076154948,317.21214127713705,Medium,-253.31
16969,39.0,3.0,650.41,4,3,3,433,10,Loyal Customers,3,0,2.0,152.0,192.0,126.52499999999999,1.740546672034872,133.06768750191105,231.6105206368276,Low,-397.36
16970,626.0,1.0,71.4,1,2,1,121,4,Hibernating/Lost,0,2,0.0,0.0,627.0,0.0,0.17244240341964145,470.98914615257866,81.21850034711544,Low,-71.4
