Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster
16712,9.0,13.0,4266.99,5,5,5,555,15,Champions,1,1
16713,19.0,32.0,14380.54,5,5,5,555,15,Champions,1,-1
16714,219.0,4.0,1254.71,2,4,4,244,10,Can't Lose Them,0,1
16715,78.0,2.0,625.52,3,2,3,323,8,Potential Loyalists,3,3
16716,267.0,3.0,1568.2800000000002,2,3,4,234,9,At Risk,0,0
16717,24.0,14.0,6309.96,4,5,5,455,14,Champions,1,1
16718,369.0,5.0,3647.53,2,4,5,245,11,Can't Lose Them,0,1
16719,15.0,14.0,3828.55,5,5,5,555,15,Champions,1,1
16720,26.0,3.0,593.43,4,3,2,432,9,Loyal Customers,3,0
16721,262.0,1.0,292.47,2,2,2,222,6,Hibernating/Lost,0,2
16722,17.0,22.0,8967.83,5,5,5,555,15,Champions,1,1
16723,91.0,4.0,1301.63,3,4,4,344,11,Loyal Customers,3,1
16724,405.0,1.0,147.35,2,2,1,221,5,Hibernating/Lost,0,2
16725,302.0,14.0,1870.71,2,5,4,254,11,Can't Lose Them,1,-1
16726,26.0,7.0,2088.41,4,4,4,444,12,Champions,3,1
16727,364.0,4.0,1437.42,2,4,4,244,10,Can't Lose Them,0,1
16728,46.0,4.0,1054.67,4,4,3,443,11,Champions,3,1
16729,38.0,21.0,7076.28,4,5,5,455,14,Champions,1,1
16730,52.0,3.0,702.79,4,3,3,433,10,Loyal Customers,3,0
16731,648.0,1.0,174.05,1,2,1,121,4,Hibernating/Lost,0,2
16732,32.0,4.0,3966.79,4,4,5,445,13,Champions,3,-1
16733,530.0,1.0,259.68,1,2,1,121,4,Hibernating/Lost,0,2
16734,52.0,3.0,650.51,4,3,3,433,10,Loyal Customers,3,0
16735,79.0,14.0,5632.01,3,5,5,355,13,Loyal Customers,1,1
16736,506.0,5.0,2904.51,1,4,5,145,10,Can't Lose Them,0,1
16737,53.0,2.0,835.1999999999999,4,2,3,423,9,New Customers,3,3
16738,298.0,1.0,3.75,2,2,1,221,5,Hibernating/Lost,0,2
16739,177.0,2.0,772.23,3,2,3,323,8,Potential Loyalists,0,3
16740,395.0,1.0,236.81,2,2,1,221,5,Hibernating/Lost,0,2
16741,625.0,1.0,173.06,1,2,1,121,4,Hibernating/Lost,0,2
16742,47.0,14.0,2387.71,4,5,4,454,13,Champions,1,1
16743,29.0,14.0,4207.01,4,5,5,455,14,Champions,1,1
16744,11.0,7.0,1304.76,5,4,4,544,13,Champions,3,1
16745,87.0,17.0,7170.7,3,5,5,355,13,Loyal Customers,1,1
16746,5.0,42.0,18031.85,5,5,5,555,15,Champions,2,-1
16747,38.0,2.0,826.96,4,2,3,423,9,New Customers,3,3
16748,18.0,14.0,3632.29,5,5,5,555,15,Champions,1,1
16749,591.0,2.0,4387.08,1,2,5,125,8,Hibernating/Lost,0,-1
16750,45.0,5.0,623.93,4,4,3,443,11,Champions,3,1
16751,31.0,1.0,1764.72,4,2,4,424,10,New Customers,3,2
16752,373.0,1.0,415.0,2,2,2,222,6,Hibernating/Lost,0,2
16753,58.0,1.0,223.92000000000002,4,2,1,421,7,New Customers,3,2
16754,372.0,29.0,56560.58,2,5,5,255,12,Can't Lose Them,2,-1
16755,114.0,7.0,2882.03,3,4,5,345,12,Loyal Customers,3,1
16756,215.0,7.0,1287.42,2,4,4,244,10,Can't Lose Them,0,1
16757,319.0,2.0,270.48,2,2,1,221,5,Hibernating/Lost,0,3
16758,65.0,1.0,369.34000000000003,3,2,2,322,7,Potential Loyalists,3,2
16759,8.0,3.0,772.84,5,3,3,533,11,Loyal Customers,3,0
16760,430.0,1.0,228.0,1,2,1,121,4,Hibernating/Lost,0,2
16761,97.0,1.0,316.62,3,2,2,322,7,Potential Loyalists,0,2
16762,20.0,3.0,1501.38,4,3,4,434,11,Loyal Customers,3,0
16763,199.0,2.0,947.75,2,2,3,223,7,Hibernating/Lost,0,3
16764,4.0,13.0,2758.25,5,5,4,554,14,Champions,1,1
16765,294.0,2.0,454.75,2,2,2,222,6,Hibernating/Lost,0,3
16766,273.0,2.0,1145.6,2,2,3,223,7,Hibernating/Lost,0,3
16767,31.0,15.0,7971.8,4,5,5,455,14,Champions,1,1
16768,48.0,9.0,1647.07,4,5,4,454,13,Champions,1,1
16769,260.0,4.0,1141.75,2,4,3,243,9,Can't Lose Them,0,1
16770,58.0,9.0,1900.03,4,5,4,454,13,Champions,1,1
16771,33.0,10.0,3967.6,4,5,5,455,14,Champions,1,1
16772,423.0,3.0,2785.6,1,3,4,134,8,At Risk,0,0
16773,57.0,3.0,421.24,4,3,2,432,9,Loyal Customers,3,0
16774,68.0,8.0,1587.85,3,5,4,354,12,Loyal Customers,3,1
16775,10.0,16.0,2975.29,5,5,5,555,15,Champions,1,1
16776,60.0,2.0,619.85,3,2,3,323,8,Potential Loyalists,3,3
16777,80.0,5.0,1277.01,3,4,4,344,11,Loyal Customers,3,1
16778,74.0,2.0,245.94,3,2,1,321,6,Potential Loyalists,3,3
16779,2.0,53.0,32981.61,5,5,5,555,15,Champions,2,-1
16780,100.0,3.0,605.55,3,3,3,333,9,Loyal Customers,3,0
16781,372.0,2.0,901.05,2,2,3,223,7,Hibernating/Lost,0,3
16782,10.0,38.0,10348.960000000001,5,5,5,555,15,Champions,1,6
16783,437.0,1.0,391.95,1,2,2,122,5,Hibernating/Lost,0,2
16784,20.0,5.0,896.53,4,4,3,443,11,Champions,3,1
16785,410.0,1.0,533.78,2,2,2,222,6,Hibernating/Lost,0,2
16786,394.0,1.0,51.839999999999996,2,2,1,221,5,Hibernating/Lost,0,2
16787,398.0,4.0,1035.43,2,4,3,243,9,Can't Lose Them,0,1
16788,123.0,5.0,1950.3,3,4,4,344,11,Loyal Customers,3,1
16789,8.0,1.0,80.8,5,2,1,521,8,New Customers,3,2
16790,4.0,6.0,1520.1200000000001,5,4,4,544,13,Champions,3,1
16791,29.0,15.0,3946.12,4,5,5,455,14,Champions,1,1
16792,282.0,5.0,623.46,2,4,3,243,9,Can't Lose Them,0,1
16793,57.0,1.0,243.84,4,2,1,421,7,New Customers,3,2
16794,1.0,15.0,2069.71,5,5,4,554,14,Champions,1,-1
16795,365.0,3.0,2465.19,2,3,4,234,9,At Risk,0,0
16796,89.0,1.0,305.62,3,2,2,322,7,Potential Loyalists,0,2
16797,393.0,5.0,1786.77,2,4,4,244,10,Can't Lose Them,0,1
16798,554.0,3.0,837.56,1,3,3,133,7,At Risk,0,0
16799,432.0,2.0,491.03000000000003,1,2,2,122,5,Hibernating/Lost,0,3
16800,11.0,1.0,1201.49,5,2,3,523,10,New Customers,3,2
16801,163.0,4.0,867.83,3,4,3,343,10,Loyal Customers,0,1
16802,679.0,2.0,582.61,1,2,2,122,5,Hibernating/Lost,0,3
16803,65.0,1.0,332.3,3,2,2,322,7,Potential Loyalists,3,2
16804,23.0,3.0,536.99,4,3,2,432,9,Loyal Customers,3,0
16805,174.0,5.0,1097.24,3,4,3,343,10,Loyal Customers,0,1
16806,103.0,4.0,801.49,3,4,3,343,10,Loyal Customers,3,1
16807,143.0,6.0,2064.88,3,4,4,344,11,Loyal Customers,3,1
16808,99.0,2.0,288.42,3,2,2,322,7,Potential Loyalists,0,3
16809,23.0,9.0,1725.48,4,5,4,454,13,Champions,1,1
16810,192.0,2.0,786.14,2,2,3,223,7,Hibernating/Lost,0,3
16811,5.0,2.0,547.07,5,2,2,522,9,New Customers,3,3
16812,361.0,4.0,2216.8,2,4,4,244,10,Can't Lose Them,0,1
16813,8.0,10.0,1692.98,5,5,4,554,14,Champions,1,1
16814,14.0,36.0,12491.210000000001,5,5,5,555,15,Champions,1,6
16815,454.0,2.0,410.97,1,2,2,122,5,Hibernating/Lost,0,3
16816,103.0,4.0,417.06,3,4,2,342,9,Loyal Customers,3,1
16817,3.0,13.0,2594.55,5,5,4,554,14,Champions,1,1
16818,11.0,11.0,3317.97,5,5,5,555,15,Champions,1,1
16819,465.0,2.0,182.59,1,2,1,121,4,Hibernating/Lost,0,3
16820,96.0,1.0,497.61,3,2,2,322,7,Potential Loyalists,0,2
16821,382.0,1.0,113.35,2,2,1,221,5,Hibernating/Lost,0,2
16822,686.0,1.0,144.84,1,2,1,121,4,Hibernating/Lost,0,2
16823,227.0,7.0,2253.14,2,4,4,244,10,Can't Lose Them,0,1
16824,16.0,3.0,686.24,5,3,3,533,11,Loyal Customers,3,0
16825,39.0,5.0,1826.89,4,4,4,444,12,Champions,3,1
16826,51.0,1.0,341.7,4,2,2,422,8,New Customers,3,2
16827,393.0,5.0,392.13,2,4,2,242,8,Can't Lose Them,0,1
16828,93.0,2.0,128.5,3,2,1,321,6,Potential Loyalists,0,3
16829,157.0,2.0,513.32,3,2,2,322,7,Potential Loyalists,0,3
16830,39.0,4.0,1183.7,4,4,3,443,11,Champions,3,1
16831,565.0,1.0,91.8,1,2,1,121,4,Hibernating/Lost,0,2
16832,184.0,5.0,417.61,3,4,2,342,9,Loyal Customers,0,1
16833,1.0,6.0,2409.04,5,4,4,544,13,Champions,1,7
16834,228.0,2.0,898.96,2,3,3,233,8,At Risk,0,3
16835,128.0,6.0,1471.51,3,4,4,344,11,Loyal Customers,3,1
16836,40.0,4.0,782.37,4,4,3,443,11,Champions,3,1
16837,31.0,11.0,3167.73,4,5,5,455,14,Champions,1,1
16838,197.0,4.0,1126.66,2,4,3,243,9,Can't Lose Them,0,1
16839,9.0,44.0,20968.27,5,5,5,555,15,Champions,2,-1
16840,603.0,2.0,126.71000000000001,1,3,1,131,5,At Risk,0,3
16841,37.0,12.0,3841.16,4,5,5,455,14,Champions,1,1
16842,101.0,3.0,1260.44,3,3,4,334,10,Loyal Customers,3,0
16843,43.0,35.0,19528.78,4,5,5,455,14,Champions,2,-1
16844,563.0,2.0,614.34,1,3,3,133,7,At Risk,0,3
16845,618.0,1.0,253.88,1,2,1,121,4,Hibernating/Lost,0,2
16846,50.0,3.0,842.41,4,3,3,433,10,Loyal Customers,3,0
16847,43.0,2.0,614.89,4,3,3,433,10,Loyal Customers,3,3
16848,53.0,4.0,1411.62,4,4,4,444,12,Champions,3,1
16849,187.0,1.0,124.57,3,2,1,321,6,Potential Loyalists,0,2
16850,334.0,1.0,332.41,2,2,2,222,6,Hibernating/Lost,0,2
16851,4.0,3.0,342.45,5,3,2,532,10,Loyal Customers,3,0
16852,10.0,2.0,144.91000000000003,5,3,1,531,9,Loyal Customers,3,3
16854,417.0,2.0,1408.96,1,3,4,134,8,At Risk,0,3
16855,24.0,2.0,328.4,4,3,2,432,9,Loyal Customers,3,3
16856,15.0,3.0,358.49,5,3,2,532,10,Loyal Customers,3,0
16857,443.0,1.0,352.8,1,2,2,122,5,Hibernating/Lost,0,2
16858,369.0,10.0,4431.63,2,5,5,255,12,Can't Lose Them,1,1
16859,145.0,7.0,1657.74,3,4,4,344,11,Loyal Customers,3,1
16860,453.0,3.0,1593.67,1,3,4,134,8,At Risk,0,0
16861,60.0,5.0,902.37,3,4,3,343,10,Loyal Customers,3,1
16862,547.0,4.0,662.33,1,4,3,143,8,Can't Lose Them,0,1
16863,31.0,3.0,977.07,4,3,3,433,10,Loyal Customers,3,0
16864,434.0,2.0,409.25,1,3,2,132,6,At Risk,0,3
16865,402.0,1.0,130.95,2,2,1,221,5,Hibernating/Lost,0,2
16866,141.0,3.0,207.73999999999998,3,3,1,331,7,Loyal Customers,0,0
16867,690.0,1.0,76.74000000000001,1,2,1,121,4,Hibernating/Lost,0,2
16868,394.0,3.0,393.39,2,3,2,232,7,At Risk,0,0
16869,23.0,4.0,805.62,4,4,3,443,11,Champions,3,1
16870,469.0,1.0,450.15999999999997,1,2,2,122,5,Hibernating/Lost,0,2
16871,22.0,6.0,2761.4900000000002,4,4,4,444,12,Champions,3,1
16872,77.0,6.0,1213.13,3,4,4,344,11,Loyal Customers,3,1
16873,5.0,12.0,14547.03,5,5,5,555,15,Champions,1,-1
16874,379.0,1.0,217.74,2,2,1,221,5,Hibernating/Lost,0,2
16875,67.0,11.0,4053.2,3,5,5,355,13,Loyal Customers,1,1
16876,404.0,1.0,136.01,2,2,1,221,5,Hibernating/Lost,0,2
16877,12.0,6.0,853.72,5,4,3,543,12,Champions,3,1
16878,84.0,1.0,0.0,3,2,1,321,6,Potential Loyalists,0,2
16880,31.0,8.0,1840.86,4,5,4,454,13,Champions,3,1
16881,67.0,1.0,432.0,3,2,2,322,7,Potential Loyalists,3,2
16882,67.0,3.0,705.12,3,3,3,333,9,Loyal Customers,3,0
16883,187.0,19.0,2386.64,3,5,4,354,12,Loyal Customers,1,-1
16884,38.0,4.0,1073.92,4,4,3,443,11,Champions,3,1
16885,15.0,4.0,710.74,5,4,3,543,12,Champions,3,1
16886,456.0,1.0,0.0,1,2,1,121,4,Hibernating/Lost,0,2
16887,35.0,3.0,660.72,4,3,3,433,10,Loyal Customers,3,0
16888,401.0,3.0,437.15,2,3,2,232,7,At Risk,0,0
16889,195.0,6.0,2530.9,2,4,4,244,10,Can't Lose Them,0,1
16890,477.0,3.0,285.41,1,3,2,132,6,At Risk,0,0
16891,2.0,11.0,2056.82,5,5,4,554,14,Champions,1,1
16892,1.0,7.0,733.4,5,4,3,543,12,Champions,3,-1
16893,367.0,2.0,401.77,2,3,2,232,7,At Risk,0,3
16894,502.0,3.0,1282.36,1,3,4,134,8,At Risk,0,0
16895,65.0,5.0,1121.42,3,4,3,343,10,Loyal Customers,3,1
16896,555.0,1.0,103.95,1,2,1,121,4,Hibernating/Lost,0,2
16897,299.0,2.0,213.03,2,3,1,231,6,At Risk,0,3
16898,26.0,5.0,887.67,4,4,3,443,11,Champions,3,1
16899,8.0,8.0,1721.02,5,5,4,554,14,Champions,1,1
16900,17.0,3.0,187.6900000000001,5,3,1,531,9,Loyal Customers,3,0
16901,729.0,1.0,204.26,1,2,1,121,4,Hibernating/Lost,0,2
16902,116.0,1.0,1706.88,3,2,4,324,9,Potential Loyalists,0,2
16903,29.0,3.0,1029.98,4,3,3,433,10,Loyal Customers,3,0
16904,4.0,21.0,5132.37,5,5,5,555,15,Champions,1,1
16905,5.0,17.0,5004.5,5,5,5,555,15,Champions,1,1
16906,82.0,7.0,1448.8,3,4,4,344,11,Loyal Customers,3,1
16907,29.0,9.0,1707.9,4,5,4,454,13,Champions,1,1
16908,722.0,1.0,153.59,1,2,1,121,4,Hibernating/Lost,0,2
16909,72.0,1.0,364.14,3,2,2,322,7,Potential Loyalists,3,2
16910,4.0,8.0,1510.06,5,5,4,554,14,Champions,1,1
16911,636.0,2.0,251.35,1,3,1,131,5,At Risk,0,3
16912,29.0,15.0,4433.6,4,5,5,455,14,Champions,1,1
16913,290.0,3.0,423.90999999999997,2,3,2,232,7,At Risk,0,0
16914,36.0,1.0,208.46,4,2,1,421,7,New Customers,3,2
16915,9.0,11.0,1543.18,5,5,4,554,14,Champions,1,1
16916,24.0,4.0,1123.4,4,4,3,443,11,Champions,3,1
16917,277.0,2.0,1848.88,2,3,4,234,9,At Risk,0,3
16918,50.0,16.0,3138.06,4,5,5,455,14,Champions,1,1
16919,156.0,24.0,5053.81,3,5,5,355,13,Loyal Customers,1,-1
16920,411.0,1.0,355.45,1,2,2,122,5,Hibernating/Lost,0,2
16921,61.0,3.0,446.67,3,3,2,332,8,Loyal Customers,3,0
16922,573.0,1.0,611.08,1,2,3,123,6,Hibernating/Lost,0,2
16923,12.0,32.0,12793.380000000001,5,5,5,555,15,Champions,1,6
16924,21.0,3.0,739.5,4,3,3,433,10,Loyal Customers,3,0
16925,540.0,1.0,125.65,1,2,1,121,4,Hibernating/Lost,0,2
16926,371.0,5.0,1410.4,2,4,4,244,10,Can't Lose Them,0,1
16927,116.0,3.0,543.05,3,3,2,332,8,Loyal Customers,0,0
16928,80.0,29.0,3993.58,3,5,5,355,13,Loyal Customers,1,-1
16929,4.0,7.0,1295.39,5,4,4,544,13,Champions,3,1
16930,26.0,3.0,380.55,4,3,2,432,9,Loyal Customers,3,0
16931,5.0,23.0,5233.62,5,5,5,555,15,Champions,1,1
16932,53.0,3.0,440.71,4,3,2,432,9,Loyal Customers,3,0
16933,1.0,9.0,3099.6,5,5,5,555,15,Champions,1,5
16934,55.0,6.0,2090.7400000000002,4,4,4,444,12,Champions,3,1
16935,382.0,3.0,535.1,2,3,2,232,7,At Risk,0,0
16936,26.0,2.0,551.17,4,3,2,432,9,Loyal Customers,3,3
16937,499.0,1.0,202.1,1,2,1,121,4,Hibernating/Lost,0,2
16938,9.0,9.0,6209.93,5,5,5,555,15,Champions,1,1
16939,489.0,3.0,449.0,1,3,2,132,6,At Risk,0,0
16940,52.0,8.0,6245.41,4,5,5,455,14,Champions,1,1
16941,612.0,1.0,33.0,1,2,1,121,4,Hibernating/Lost,0,2
16942,13.0,9.0,1894.11,5,5,4,554,14,Champions,1,1
16943,212.0,5.0,816.73,2,4,3,243,9,Can't Lose Them,0,1
16944,610.0,1.0,101.36,1,2,1,121,4,Hibernating/Lost,0,2
16945,22.0,33.0,8530.66,4,5,5,455,14,Champions,1,-1
16946,383.0,5.0,1199.54,2,4,3,243,9,Can't Lose Them,0,1
16947,236.0,5.0,896.73,2,4,3,243,9,Can't Lose Them,0,1
16948,139.0,7.0,868.77,3,4,3,343,10,Loyal Customers,3,1
16949,4.0,6.0,1161.27,5,4,3,543,12,Champions,3,1
16950,57.0,10.0,3725.19,4,5,5,455,14,Champions,1,1
16951,135.0,3.0,1262.75,3,3,4,334,10,Loyal Customers,0,0
16952,109.0,5.0,798.78,3,4,3,343,10,Loyal Customers,3,1
16953,30.0,1.0,20.8,4,2,1,421,7,New Customers,3,2
16954,1.0,20.0,6037.33,5,5,5,555,15,Champions,1,9
16955,185.0,6.0,1261.16,3,4,4,344,11,Loyal Customers,0,1
16956,18.0,1.0,292.34,5,2,2,522,9,New Customers,3,2
16957,239.0,2.0,416.64,2,3,2,232,7,At Risk,0,3
16958,435.0,1.0,809.44,1,2,3,123,6,Hibernating/Lost,0,2
16959,87.0,1.0,117.35000000000001,3,2,1,321,6,Potential Loyalists,0,2
16960,39.0,8.0,2021.98,4,5,4,454,13,Champions,3,1
16961,116.0,3.0,773.01,3,3,3,333,9,Loyal Customers,0,0
16962,410.0,1.0,251.04,2,2,1,221,5,Hibernating/Lost,0,2
16963,187.0,1.0,110.55000000000001,3,2,1,321,6,Potential Loyalists,0,2
16964,733.0,2.0,207.85,1,3,1,131,5,At Risk,0,3
16965,227.0,1.0,201.19,2,2,1,221,5,Hibernating/Lost,0,2
16966,8.0,7.0,2148.47,5,4,4,544,13,Champions,1,1
16967,189.0,1.0,319.02,3,2,2,322,7,Potential Loyalists,0,2
16968,4.0,2.0,439.43,5,3,2,532,10,Loyal Customers,3,3
16969,39.0,3.0,650.41,4,3,3,433,10,Loyal Customers,3,0
16970,626.0,1.0,71.4,1,2,1,121,4,Hibernating/Lost,0,2
16971,38.0,1.0,232.20999999999998,4,2,1,421,7,New Customers,3,2
16972,383.0,2.0,786.25,2,3,3,233,8,At Risk,0,3
16973,386.0,1.0,127.0,2,2,1,221,5,Hibernating/Lost,0,2
16974,523.0,2.0,365.5,1,3,2,132,6,At Risk,0,3
16975,423.0,3.0,902.4200000000001,1,3,3,133,7,At Risk,0,0
16976,267.0,1.0,251.51999999999998,2,2,1,221,5,Hibernating/Lost,0,2
16977,395.0,4.0,496.0,2,4,2,242,8,Can't Lose Them,0,1
16978,78.0,3.0,768.88,3,3,3,333,9,Loyal Customers,3,0
16979,4.0,9.0,2787.09,5,5,4,554,14,Champions,1,1
16980,255.0,3.0,1473.3300000000002,2,3,4,234,9,At Risk,0,0
16982,61.0,1.0,384.06,3,2,2,322,7,Potential Loyalists,3,2
16983,13.0,11.0,3699.17,5,5,5,555,15,Champions,1,1
16984,88.0,9.0,10599.42,3,5,5,355,13,Loyal Customers,1,-1
16985,17.0,23.0,10545.76,5,5,5,555,15,Champions,1,-1
16986,30.0,11.0,4888.75,4,5,5,455,14,Champions,1,1
16987,3.0,11.0,2524.0,5,5,4,554,14,Champions,1,1
16988,5.0,2.0,382.67,5,3,2,532,10,Loyal Customers,3,3
16989,7.0,6.0,1133.25,5,4,3,543,12,Champions,3,1
16990,219.0,2.0,344.0,2,3,2,232,7,At Risk,0,3
16991,421.0,1.0,1041.21,1,2,3,123,6,Hibernating/Lost,0,2
16992,11.0,13.0,5460.1,5,5,5,555,15,Champions,1,1
16993,464.0,2.0,1688.15,1,3,4,134,8,At Risk,0,3
16996,30.0,9.0,2044.16,4,5,4,454,13,Champions,1,1
16997,288.0,3.0,702.0,2,3,3,233,8,At Risk,0,0
16998,150.0,5.0,394.02000000000004,3,4,2,342,9,Loyal Customers,0,1
16999,23.0,2.0,484.82,4,3,2,432,9,Loyal Customers,3,3
17000,396.0,2.0,406.3,2,3,2,232,7,At Risk,0,3
17001,1.0,19.0,6640.8,5,5,5,555,15,Champions,1,9
17002,86.0,7.0,2565.6,3,4,4,344,11,Loyal Customers,3,1
17003,402.0,4.0,830.16,2,4,3,243,9,Can't Lose Them,0,1
17004,46.0,4.0,2425.16,4,4,4,444,12,Champions,3,1
17005,471.0,2.0,732.41,1,3,3,133,7,At Risk,0,3
17006,5.0,8.0,1636.32,5,5,4,554,14,Champions,1,1
17007,51.0,7.0,1107.6,4,4,3,443,11,Champions,3,1
17008,429.0,1.0,81.36,1,2,1,121,4,Hibernating/Lost,0,2
17009,551.0,1.0,242.06,1,2,1,121,4,Hibernating/Lost,0,2
17010,18.0,1.0,185.46,5,2,1,521,8,New Customers,3,2
17011,30.0,3.0,536.7,4,3,2,432,9,Loyal Customers,3,0
17012,725.0,1.0,384.16,1,2,2,122,5,Hibernating/Lost,0,2
17014,8.0,3.0,565.58,5,3,2,532,10,Loyal Customers,3,0
17015,29.0,3.0,1842.56,4,3,4,434,11,Loyal Customers,3,0
17016,577.0,1.0,552.4,1,2,2,122,5,Hibernating/Lost,0,2
17017,3.0,29.0,8087.41,5,5,5,555,15,Champions,1,4
17018,41.0,6.0,2287.7,4,4,4,444,12,Champions,3,1
17019,11.0,11.0,3951.5,5,5,5,555,15,Champions,1,1
17020,542.0,2.0,935.62,1,3,3,133,7,At Risk,0,3
17021,442.0,6.0,1182.22,1,4,3,143,8,Can't Lose Them,0,1
17022,31.0,2.0,260.0,4,3,1,431,8,Loyal Customers,3,3
17023,417.0,3.0,800.18,1,3,3,133,7,At Risk,0,0
17024,45.0,3.0,95.85,4,3,1,431,8,Loyal Customers,3,0
17025,61.0,5.0,1510.6399999999999,3,4,4,344,11,Loyal Customers,3,1
17026,185.0,3.0,208.98,3,3,1,331,7,Loyal Customers,0,0
17027,79.0,9.0,1285.41,3,5,4,354,12,Loyal Customers,3,1
17028,581.0,3.0,1593.83,1,3,4,134,8,At Risk,0,0
17029,111.0,7.0,2137.3,3,4,4,344,11,Loyal Customers,3,1
17030,64.0,1.0,146.87,3,2,1,321,6,Potential Loyalists,3,2
17031,12.0,6.0,2773.85,5,4,4,544,13,Champions,3,1
17032,548.0,8.0,2150.06,1,5,4,154,10,Can't Lose Them,0,1
17033,86.0,4.0,1332.79,3,4,4,344,11,Loyal Customers,3,1
17034,16.0,5.0,1239.32,5,4,4,544,13,Champions,3,1
17035,246.0,4.0,568.39,2,4,2,242,8,Can't Lose Them,0,1
17036,383.0,1.0,176.9,2,2,1,221,5,Hibernating/Lost,0,2
17037,88.0,1.0,1253.22,3,2,4,324,9,Potential Loyalists,0,2
17038,30.0,2.0,743.17,4,3,3,433,10,Loyal Customers,3,3
17039,604.0,1.0,1954.99,1,2,4,124,7,Hibernating/Lost,0,2
17040,138.0,2.0,463.25,3,3,2,332,8,Loyal Customers,0,3
17041,27.0,6.0,1670.48,4,4,4,444,12,Champions,3,1
17042,3.0,5.0,1044.3799999999999,5,4,3,543,12,Champions,3,1
17043,32.0,8.0,2616.55,4,5,4,454,13,Champions,1,1
17044,25.0,12.0,11867.6,4,5,5,455,14,Champions,1,-1
17045,113.0,5.0,827.6800000000001,3,4,3,343,10,Loyal Customers,3,1
17046,157.0,5.0,1906.07,3,4,4,344,11,Loyal Customers,0,1
17047,85.0,6.0,2289.23,3,4,4,344,11,Loyal Customers,3,1
17048,118.0,7.0,1991.45,3,4,4,344,11,Loyal Customers,3,1
17049,3.0,19.0,9593.78,5,5,5,555,15,Champions,1,-1
17050,96.0,11.0,4391.66,3,5,5,355,13,Loyal Customers,1,1
17051,194.0,4.0,714.39,2,4,3,243,9,Can't Lose Them,0,1
17052,28.0,1.0,413.75,4,2,2,422,8,New Customers,3,2
17053,131.0,1.0,496.38,3,2,2,322,7,Potential Loyalists,0,2
17054,28.0,5.0,1353.83,4,4,4,444,12,Champions,3,1
17055,446.0,1.0,239.55,1,2,1,121,4,Hibernating/Lost,0,2
17056,738.0,1.0,128.60000000000002,1,2,1,121,4,Hibernating/Lost,0,2
17057,596.0,1.0,294.74,1,2,2,122,5,Hibernating/Lost,0,2
17058,82.0,3.0,1179.89,3,3,3,333,9,Loyal Customers,3,0
17059,30.0,9.0,5584.83,4,5,5,455,14,Champions,1,1
17060,266.0,1.0,234.24,2,2,1,221,5,Hibernating/Lost,0,2
17061,74.0,11.0,5116.13,3,5,5,355,13,Loyal Customers,1,1
17062,314.0,6.0,1204.32,2,4,3,243,9,Can't Lose Them,0,1
17063,21.0,13.0,3576.88,4,5,5,455,14,Champions,1,1
17064,59.0,3.0,859.35,4,3,3,433,10,Loyal Customers,3,0
17065,638.0,2.0,82.35,1,3,1,131,5,At Risk,0,3
17066,726.0,1.0,228.34,1,2,1,121,4,Hibernating/Lost,0,2
17067,725.0,3.0,454.54,1,3,2,132,6,At Risk,0,0
17068,12.0,47.0,9126.43,5,5,5,555,15,Champions,1,-1
17069,28.0,14.0,5718.4,4,5,5,455,14,Champions,1,1
17070,114.0,2.0,445.32,3,3,2,332,8,Loyal Customers,0,3
17071,28.0,13.0,3738.45,4,5,5,455,14,Champions,1,1
17072,625.0,1.0,282.05,1,2,2,122,5,Hibernating/Lost,0,2
17073,18.0,4.0,1446.09,5,4,4,544,13,Champions,3,1
17074,563.0,1.0,203.05,1,2,1,121,4,Hibernating/Lost,0,2
17075,18.0,10.0,2221.38,5,5,4,554,14,Champions,1,1
17076,36.0,6.0,1242.75,4,4,4,444,12,Champions,3,1
17077,578.0,1.0,306.0,1,2,2,122,5,Hibernating/Lost,0,2
17078,36.0,2.0,378.2,4,3,2,432,9,Loyal Customers,3,3
17079,78.0,1.0,118.80000000000001,3,2,1,321,6,Potential Loyalists,0,2
17080,22.0,7.0,955.41,4,4,3,443,11,Champions,3,1
17081,25.0,6.0,964.39,4,4,3,443,11,Champions,3,1
17082,33.0,6.0,4732.03,4,4,5,445,13,Champions,1,1
17083,109.0,9.0,4035.08,3,5,5,355,13,Loyal Customers,1,1
17084,35.0,3.0,5199.72,4,3,5,435,12,Loyal Customers,3,-1
17085,123.0,28.0,7757.41,3,5,5,355,13,Loyal Customers,1,-1
17086,7.0,6.0,2050.08,5,4,4,544,13,Champions,3,1
17087,738.0,1.0,221.53,1,2,1,121,4,Hibernating/Lost,0,2
17088,28.0,4.0,1991.01,4,4,4,444,12,Champions,3,1
17089,386.0,1.0,128.45,2,2,1,221,5,Hibernating/Lost,0,2
17090,4.0,13.0,3055.94,5,5,5,555,15,Champions,1,1
17091,3.0,19.0,7777.5,5,5,5,555,15,Champions,1,4
17092,50.0,11.0,5563.31,4,5,5,455,14,Champions,1,1
17093,593.0,1.0,235.88,1,2,1,121,4,Hibernating/Lost,0,2
17094,322.0,2.0,370.40000000000003,2,3,2,232,7,At Risk,0,3
17095,23.0,7.0,2312.59,4,4,4,444,12,Champions,3,1
17096,15.0,11.0,3690.83,5,5,5,555,15,Champions,1,1
