Customer ID,Recency,Frequency,Monetary
15007,159.0,1.0,156.91
15008,480.0,2.0,360.0
15009,12.0,3.0,1261.78
15010,36.0,1.0,308.94
15011,396.0,2.0,416.6
15012,54.0,3.0,860.62
15013,488.0,10.0,1641.3
15014,43.0,2.0,260.17
15015,501.0,13.0,2275.82
15016,173.0,5.0,622.3
15017,34.0,1.0,125.58
15018,39.0,3.0,567.51
15019,267.0,1.0,266.0
15020,379.0,1.0,203.42
15021,9.0,12.0,2689.59
15022,12.0,5.0,1186.09
15023,3.0,20.0,12092.19
15024,10.0,16.0,4075.51
15025,33.0,2.0,1013.09
15026,80.0,5.0,1061.61
15027,31.0,10.0,2974.04
15028,8.0,6.0,1157.71
15029,620.0,1.0,362.15
15030,72.0,8.0,1964.66
15031,4.0,14.0,2857.37
15032,256.0,8.0,13285.65
15033,5.0,10.0,2571.02
15034,16.0,14.0,8282.45
15035,90.0,1.0,252.73000000000002
15036,72.0,3.0,465.55
15037,376.0,2.0,402.51
15038,59.0,9.0,1269.96
15039,10.0,93.0,39742.99
15040,542.0,1.0,7.49
15041,170.0,2.0,294.02
15042,199.0,2.0,315.45
15043,31.0,6.0,2873.7999999999997
15044,19.0,35.0,15841.53
15045,152.0,2.0,633.66
15046,9.0,25.0,7583.38
15047,270.0,1.0,343.62
15048,65.0,4.0,479.27
15049,274.0,1.0,121.17000000000002
15050,25.0,5.0,4138.87
15051,23.0,9.0,3920.16
15052,319.0,1.0,215.78
15053,5.0,3.0,697.79
15054,12.0,2.0,302.1
15055,475.0,3.0,560.07
15056,520.0,1.0,133.45
15057,275.0,5.0,3184.56
15058,25.0,16.0,3377.18
15059,41.0,19.0,3427.62
15060,8.0,4.0,303.09
15061,4.0,127.0,136391.48
15062,71.0,8.0,2585.62
15063,213.0,1.0,370.79999999999995
15064,410.0,4.0,1254.41
15065,38.0,5.0,3304.71
15066,53.0,1.0,760.59
15067,78.0,5.0,3865.13
15068,46.0,4.0,1176.85
15069,179.0,1.0,1109.53
15070,373.0,3.0,843.25
15071,94.0,4.0,1455.56
15072,479.0,1.0,187.51999999999998
15073,10.0,8.0,2357.04
15074,105.0,3.0,1566.33
15075,78.0,1.0,773.03
15076,173.0,3.0,1425.84
15077,495.0,2.0,2423.88
15078,7.0,53.0,17576.52
15079,213.0,11.0,3686.75
15080,428.0,2.0,546.25
15081,22.0,12.0,1948.27
15082,669.0,1.0,93.35000000000001
15083,257.0,1.0,88.2
15084,380.0,2.0,965.2
15085,730.0,1.0,347.54
15086,565.0,2.0,218.53
15087,282.0,1.0,306.94
15088,21.0,2.0,1140.27
15089,10.0,6.0,2420.84
15090,308.0,1.0,381.32
15091,68.0,3.0,1023.11
15092,215.0,3.0,773.16
15093,18.0,23.0,13657.880000000001
15094,463.0,2.0,83.0
15095,104.0,10.0,3135.74
15096,43.0,1.0,219.39000000000001
15097,4.0,3.0,587.05
15098,182.0,3.0,649.5
15099,84.0,1.0,410.48
15100,334.0,7.0,2319.5
15101,9.0,6.0,1303.49
15102,531.0,2.0,554.67
15103,31.0,2.0,703.36
15104,197.0,2.0,1002.54
15105,18.0,9.0,3094.91
15106,18.0,5.0,1407.73
15107,311.0,9.0,856.26
15108,142.0,4.0,1291.75
15109,246.0,3.0,961.9
15110,24.0,6.0,1480.0
15111,29.0,5.0,2730.87
15112,611.0,1.0,209.4
15113,10.0,3.0,3439.41
15114,30.0,12.0,3400.12
15115,18.0,2.0,528.1
15116,18.0,4.0,1352.75
15117,15.0,8.0,2484.32
15118,134.0,1.0,244.8
15119,246.0,1.0,266.4
15120,134.0,1.0,343.82
15121,50.0,2.0,457.72
15122,114.0,11.0,4461.42
15123,7.0,5.0,4656.17
15124,23.0,4.0,450.82
15125,25.0,24.0,16124.33
15126,537.0,2.0,449.49
15127,66.0,2.0,711.5
15128,60.0,5.0,1732.22
15129,50.0,23.0,6860.18
15130,170.0,1.0,330.11
15131,395.0,1.0,80.28
15132,18.0,5.0,977.9300000000001
15133,128.0,5.0,1806.9
15134,15.0,10.0,1596.29
15135,239.0,2.0,293.78
15136,3.0,4.0,1282.45
15137,521.0,2.0,747.55
15138,394.0,1.0,486.59000000000003
15139,240.0,2.0,178.96
15140,52.0,8.0,3239.44
15141,458.0,7.0,1378.31
15142,46.0,6.0,2608.97
15143,226.0,2.0,563.63
15144,8.0,29.0,12006.51
15145,4.0,4.0,1194.73
15146,165.0,2.0,1313.66
15147,240.0,1.0,608.65
15148,11.0,1.0,301.29
15149,134.0,5.0,1554.6100000000001
15150,17.0,13.0,8990.58
15151,423.0,2.0,2085.61
15152,10.0,14.0,5197.97
15153,31.0,1.0,329.25
15154,75.0,3.0,1332.26
15155,383.0,1.0,383.96999999999997
15156,1.0,3.0,961.49
15157,4.0,5.0,2587.54
15158,45.0,2.0,437.66
15159,2.0,34.0,22049.4
15160,357.0,4.0,589.27
15161,388.0,1.0,119.92
15162,731.0,1.0,241.5
15163,18.0,2.0,304.47
15164,69.0,9.0,2052.02
15165,373.0,1.0,975.5
15166,468.0,1.0,167.16
15167,321.0,5.0,1659.67
15168,26.0,1.0,106.56
15169,382.0,2.0,569.22
15170,407.0,1.0,81.15
15171,331.0,1.0,1034.5
15172,9.0,5.0,1624.05
15173,381.0,7.0,1399.26
15174,323.0,2.0,481.46
15175,72.0,1.0,224.14
15176,668.0,1.0,985.09
15177,426.0,1.0,948.93
15178,260.0,1.0,40.5
15179,18.0,13.0,7426.82
15180,367.0,3.0,904.4300000000001
15181,66.0,5.0,948.4499999999999
15182,154.0,11.0,2942.752
15183,548.0,3.0,637.03
15184,29.0,4.0,689.95
15185,70.0,1.0,310.62
15186,14.0,5.0,1403.2
15187,2.0,16.0,4670.08
15188,725.0,1.0,310.43
15189,1.0,46.0,17101.13
15190,434.0,1.0,834.4399999999999
15191,463.0,3.0,588.05
15192,120.0,5.0,1981.39
15193,61.0,1.0,499.32
15194,3.0,28.0,12187.68
15195,3.0,1.0,3861.0
15196,433.0,2.0,316.25
15197,11.0,6.0,1427.84
15198,92.0,5.0,559.45
15199,59.0,10.0,3122.4
15200,495.0,1.0,549.05
15201,87.0,7.0,1525.9
15202,420.0,3.0,-2570.1800000000003
15203,26.0,15.0,4400.18
15204,357.0,1.0,316.58
15205,85.0,2.0,648.8299999999999
15206,10.0,4.0,420.29999999999995
15207,416.0,3.0,653.77
15208,1.0,6.0,968.02
15209,730.0,1.0,178.98000000000002
15210,225.0,3.0,1176.19
15211,60.0,2.0,1277.48
15212,241.0,2.0,195.42999999999998
15213,319.0,2.0,325.05
15214,2.0,8.0,1661.44
15215,47.0,7.0,1496.46
15216,88.0,2.0,486.09
15217,563.0,1.0,426.24
15218,11.0,22.0,11456.0
15219,176.0,2.0,685.45
15220,52.0,6.0,1758.92
15221,366.0,4.0,1816.1000000000001
15222,319.0,11.0,3415.66
15223,226.0,5.0,1117.1
15224,358.0,5.0,837.26
15225,234.0,1.0,409.40000000000003
15226,311.0,1.0,154.41
15227,37.0,9.0,2488.4900000000002
15228,66.0,6.0,5570.5199999999995
15229,586.0,1.0,160.5
15230,239.0,2.0,429.6
15231,621.0,1.0,228.35999999999999
15232,113.0,2.0,612.06
15233,401.0,1.0,59.400000000000006
15234,277.0,1.0,197.0
15235,218.0,16.0,2937.81
15236,299.0,1.0,321.05
15237,2.0,4.0,1412.32
15238,29.0,3.0,1056.54
15239,10.0,2.0,764.34
15240,45.0,12.0,4315.0
15241,67.0,11.0,3032.31
15242,422.0,1.0,302.04
15243,74.0,2.0,927.2800000000001
15244,65.0,3.0,850.1800000000001
15245,134.0,8.0,4610.84
15246,238.0,3.0,780.4
15247,122.0,3.0,967.11
15248,411.0,3.0,1865.03
15249,32.0,18.0,9147.15
15250,641.0,1.0,60.0
15251,9.0,21.0,20095.6
15252,36.0,5.0,2053.06
15253,16.0,8.0,2033.29
15254,127.0,3.0,1073.4
15255,67.0,9.0,3670.77
15256,149.0,2.0,170.4
15257,283.0,2.0,600.9
15258,169.0,2.0,623.16
15259,513.0,4.0,1182.3799999999999
15260,100.0,25.0,9098.38
15261,135.0,4.0,1508.0
15262,324.0,3.0,418.82
15263,107.0,1.0,156.51
15264,64.0,2.0,844.2
15265,151.0,4.0,3345.64
15266,338.0,5.0,841.7
15267,22.0,5.0,1717.36
15268,479.0,3.0,941.2500000000001
15269,24.0,3.0,1225.3600000000001
15270,16.0,21.0,7193.99
15271,7.0,24.0,4639.29
15272,57.0,6.0,2085.48
15273,600.0,1.0,228.96
15274,4.0,2.0,716.57
15275,38.0,1.0,609.19
15276,66.0,4.0,631.03
15277,47.0,2.0,476.34
15278,562.0,4.0,496.15999999999997
15279,355.0,5.0,1541.74
15280,172.0,3.0,406.21999999999997
15281,59.0,16.0,8317.62
15282,570.0,1.0,348.59
15283,390.0,3.0,135.43
15284,500.0,1.0,24.75
15285,408.0,1.0,94.92
15286,50.0,1.0,240.55
15287,22.0,5.0,854.58
15288,43.0,10.0,3883.13
15289,29.0,5.0,1570.71
15290,5.0,26.0,10355.58
15291,26.0,40.0,13451.24
15292,201.0,1.0,180.94
15293,666.0,1.0,247.5
15294,411.0,1.0,222.3
15295,654.0,1.0,217.23999999999998
15296,51.0,12.0,10223.93
15297,10.0,3.0,635.04
15298,2.0,23.0,8356.03
15299,67.0,10.0,7243.62
15300,64.0,1.0,496.44
15301,51.0,17.0,7561.21
15302,730.0,1.0,291.05
15303,290.0,3.0,1178.78
15304,61.0,9.0,905.45
15305,555.0,1.0,93.6
15306,64.0,9.0,3480.98
15307,96.0,1.0,205.3
15308,274.0,1.0,302.27
15309,611.0,4.0,715.53
15310,479.0,1.0,1634.64
15311,1.0,208.0,113513.07
15312,75.0,12.0,2916.4900000000002
15313,110.0,1.0,52.0
15314,199.0,3.0,800.65
15315,64.0,2.0,551.54
15316,327.0,1.0,165.0
15317,677.0,1.0,112.05000000000001
15318,4.0,1.0,312.62
15319,284.0,1.0,204.5
15320,44.0,1.0,267.13
15321,71.0,12.0,6560.650000000001
15322,86.0,2.0,1314.15
15323,563.0,3.0,320.9
15324,701.0,1.0,140.22000000000003
15325,104.0,8.0,1596.81
15326,334.0,5.0,1529.82
15327,53.0,1.0,208.75
15328,408.0,1.0,107.24
15329,39.0,11.0,2742.98
15330,32.0,2.0,714.96
15331,500.0,3.0,755.41
15332,366.0,6.0,6553.74
15333,208.0,1.0,1028.56
15334,157.0,3.0,351.67
15335,54.0,1.0,173.97
15336,402.0,1.0,240.5
15337,411.0,1.0,344.72
15338,677.0,1.0,283.43
15339,66.0,7.0,1634.09
15340,562.0,1.0,105.5
15341,81.0,2.0,2401.02
15342,130.0,1.0,391.76
15343,87.0,1.0,364.5
15344,1.0,3.0,476.58
15345,46.0,1.0,367.69
15346,333.0,3.0,591.65
15347,366.0,4.0,1333.9
15348,72.0,1.0,158.04
15349,158.0,2.0,473.81
15350,373.0,2.0,663.25
15351,12.0,10.0,3615.18
15352,549.0,1.0,114.95
15353,255.0,7.0,3154.05
15354,603.0,3.0,-94.8
15355,29.0,2.0,277.05
15356,31.0,13.0,3464.95
15358,5.0,42.0,16837.35
15359,663.0,8.0,162.6
15360,40.0,1.0,427.93
15361,362.0,4.0,689.07
15362,449.0,2.0,613.08
15363,373.0,2.0,996.16
15364,96.0,2.0,913.19
15365,26.0,13.0,3573.26
15366,75.0,7.0,2389.08
15367,57.0,11.0,5005.7300000000005
15368,21.0,2.0,722.74
15369,492.0,11.0,1713.39
15370,41.0,8.0,3713.51
15371,662.0,1.0,59.400000000000006
15372,137.0,8.0,5954.42
15373,8.0,17.0,3218.59
15374,129.0,2.0,307.32
15375,690.0,1.0,60.959999999999994
15376,40.0,3.0,1233.3600000000001
15377,383.0,4.0,1179.95
15378,463.0,2.0,246.5
15379,169.0,8.0,4806.4400000000005
15380,9.0,11.0,3422.2000000000003
15381,214.0,5.0,1887.62
15382,15.0,12.0,13646.5
15384,170.0,4.0,2014.49
15385,40.0,3.0,942.08
15386,186.0,1.0,394.14
15387,492.0,1.0,468.65
15388,270.0,1.0,140.54
15389,172.0,5.0,2733.8
15390,396.0,2.0,1216.66
15391,584.0,1.0,282.92
15392,5.0,7.0,2891.82
15393,16.0,5.0,891.34
15394,10.0,11.0,5251.4
15395,326.0,1.0,107.45
15396,113.0,2.0,796.38
15397,290.0,1.0,94.0
15398,16.0,2.0,1339.63
15399,1.0,3.0,815.77
15400,92.0,8.0,1252.8
15401,452.0,2.0,216.95000000000002
15402,149.0,6.0,1816.64
15403,492.0,2.0,170.88
15404,376.0,1.0,257.06
15405,189.0,2.0,659.84
15406,31.0,4.0,891.77
15407,34.0,4.0,1056.44
15408,264.0,1.0,267.18
15409,721.0,1.0,117.2
15410,84.0,10.0,4685.72
15411,26.0,4.0,1346.38
15412,171.0,1.0,190.53
15413,692.0,5.0,-2531.3799999999997
15414,10.0,3.0,774.9000000000001
15415,313.0,1.0,572.8100000000001
15416,65.0,7.0,4554.65
15417,85.0,1.0,508.8
15418,425.0,2.0,452.32
15419,25.0,1.0,135.86
15420,434.0,6.0,743.0
15421,59.0,10.0,3805.34
15422,323.0,7.0,1615.02
15423,38.0,3.0,219.14
15424,254.0,3.0,597.78
15425,400.0,4.0,1944.57
15426,19.0,9.0,2592.95
15427,33.0,3.0,1483.14
15428,15.0,4.0,762.75
15429,27.0,2.0,364.90000000000003
15430,468.0,2.0,903.75
15431,503.0,1.0,153.24
15432,23.0,2.0,301.26
15433,214.0,2.0,417.87
15434,8.0,11.0,2517.11
15435,22.0,1.0,149.29
15436,12.0,3.0,1122.53
15437,262.0,2.0,393.45
15438,131.0,1.0,156.57999999999998
15439,405.0,4.0,1269.05
15440,55.0,3.0,383.68
15441,396.0,3.0,1254.21
15442,249.0,1.0,594.0
15443,2.0,14.0,5116.14
15444,9.0,2.0,1418.26
15445,264.0,2.0,284.5
15446,377.0,3.0,398.85
15447,331.0,5.0,484.93
15448,313.0,2.0,788.81
15449,26.0,3.0,971.22
15450,30.0,1.0,429.84
15451,434.0,2.0,233.21
15452,30.0,6.0,1799.1100000000001
15453,2.0,7.0,1388.37
15454,362.0,2.0,307.69
15455,598.0,1.0,38.25
15456,283.0,10.0,2119.27
15457,262.0,1.0,237.07
15458,25.0,2.0,370.43999999999994
15459,417.0,2.0,202.82999999999998
15460,354.0,1.0,216.76
15461,461.0,2.0,391.29999999999995
15462,94.0,4.0,737.05
15463,29.0,1.0,126.14
15464,338.0,1.0,1048.85
15465,20.0,32.0,12226.15
15466,85.0,4.0,1571.01
15467,9.0,3.0,511.88
15468,51.0,3.0,1387.48
15469,50.0,3.0,834.4
15470,576.0,1.0,63.419999999999995
15471,2.0,3.0,1316.56
15472,113.0,1.0,371.56
15473,14.0,8.0,1740.0
15474,596.0,1.0,163.1
15475,77.0,1.0,454.10999999999996
15476,380.0,4.0,2180.28
15477,650.0,1.0,368.4
15478,40.0,3.0,2024.98
15479,733.0,1.0,147.4
15480,116.0,5.0,3592.25
15481,401.0,1.0,1993.34
15482,16.0,19.0,8107.83
15483,161.0,10.0,862.2
15484,1.0,6.0,4624.8
15485,30.0,7.0,5624.51
15486,527.0,1.0,102.0
15487,680.0,1.0,231.32
15488,93.0,5.0,431.92
15489,23.0,8.0,2327.36
15490,430.0,1.0,188.1
15491,95.0,6.0,3090.85
15492,28.0,2.0,659.4599999999999
15493,33.0,9.0,4280.43
15494,21.0,5.0,3770.95
15495,379.0,1.0,246.5
15496,631.0,1.0,146.14000000000001
15497,18.0,9.0,8643.46
15498,3.0,44.0,23860.81
15499,724.0,1.0,161.6
15500,8.0,4.0,1131.56
15501,405.0,2.0,402.5
15502,16.0,14.0,8673.53
15503,363.0,2.0,267.15
15504,81.0,4.0,413.9
15505,53.0,5.0,3497.14
15506,23.0,6.0,2040.03
15507,172.0,1.0,492.36
15508,189.0,6.0,1000.27
15509,380.0,1.0,166.51
15510,331.0,1.0,250.0
15511,12.0,5.0,909.23
15512,156.0,4.0,331.58
15513,33.0,35.0,27264.45
15514,12.0,18.0,5422.28
15515,387.0,1.0,171.81
15516,45.0,3.0,62.43
15517,233.0,1.0,267.03
15518,64.0,15.0,4103.78
15519,383.0,2.0,344.61
15520,2.0,1.0,343.5
15521,40.0,16.0,6674.44
15522,33.0,2.0,398.84
15523,84.0,16.0,17220.04
15524,25.0,2.0,591.4
15525,2.0,4.0,1280.8
15526,33.0,2.0,148.44
15527,19.0,23.0,5041.78
15528,254.0,1.0,229.33
15529,23.0,12.0,5084.5
15530,22.0,5.0,1813.72
15531,8.0,2.0,2007.44
15532,25.0,10.0,3708.05
15533,19.0,3.0,746.92
15534,726.0,1.0,162.25
15535,173.0,6.0,985.82
15536,409.0,1.0,259.09
15537,163.0,1.0,110.92
15538,538.0,6.0,3027.15
15539,7.0,1.0,538.46
15540,11.0,2.0,460.68
15541,114.0,1.0,85.13000000000001
15542,512.0,3.0,895.9
15543,288.0,2.0,242.84
15544,9.0,20.0,8134.12
15545,54.0,2.0,428.05
15546,607.0,2.0,539.5500000000001
15547,7.0,26.0,10140.89
15548,596.0,1.0,158.09
15549,77.0,8.0,2308.46
15550,4.0,12.0,1995.6
15551,37.0,7.0,1659.28
15552,217.0,2.0,252.52
15553,60.0,1.0,437.23
15554,278.0,1.0,217.2
15555,12.0,36.0,11744.08
15556,24.0,1.0,279.77
15557,29.0,1.0,473.65000000000003
15558,639.0,1.0,143.32999999999998
15559,568.0,1.0,1109.4
15560,398.0,2.0,153.52
15561,12.0,8.0,1856.54
15562,352.0,3.0,673.3800000000001
15563,22.0,7.0,2781.21
15564,463.0,2.0,70.74000000000001
15565,50.0,2.0,173.16
15566,393.0,2.0,227.87
15567,19.0,1.0,186.01
15568,3.0,3.0,758.29
15569,104.0,10.0,3586.35
15570,7.0,25.0,9246.99
15571,12.0,14.0,4051.63
15572,5.0,10.0,4068.67
15573,32.0,5.0,1207.18
15574,178.0,6.0,1476.7
15575,620.0,1.0,30.1
15576,38.0,1.0,940.6700000000001
15577,151.0,5.0,397.98
15578,162.0,1.0,127.1
15579,69.0,5.0,1267.25
15580,377.0,8.0,1221.95
15581,121.0,38.0,5797.780000000001
15582,25.0,3.0,682.9100000000001
15583,376.0,1.0,107.86
15584,24.0,6.0,1275.0
15585,177.0,1.0,455.3
15586,593.0,3.0,1128.66
15587,50.0,7.0,1522.0800000000002
15588,678.0,1.0,579.6
15589,256.0,3.0,456.58
15590,382.0,5.0,1466.41
15591,583.0,3.0,217.9
15592,47.0,1.0,388.58
15593,71.0,1.0,199.8
15594,16.0,5.0,1767.53
15595,488.0,1.0,357.6
15596,101.0,9.0,3023.59
15597,35.0,2.0,554.52
15598,53.0,2.0,543.02
15599,27.0,3.0,1250.06
15600,428.0,4.0,1178.71
15601,11.0,30.0,14919.220000000001
15602,8.0,16.0,2975.9700000000003
15603,79.0,2.0,74.73
15604,52.0,1.0,216.39
15605,36.0,9.0,1933.4
15606,61.0,17.0,4733.47
15607,337.0,9.0,1578.57
15608,28.0,5.0,1785.98
15609,184.0,1.0,270.03000000000003
15610,52.0,1.0,112.46000000000001
15611,10.0,26.0,2858.37
15612,36.0,2.0,195.15
15613,610.0,1.0,433.71999999999997
15614,438.0,4.0,3008.86
15615,10.0,47.0,21282.07
15616,438.0,1.0,317.11
15617,396.0,3.0,828.5500000000001
15618,33.0,4.0,747.031
15619,11.0,1.0,336.40000000000003
15620,57.0,4.0,1909.93
15621,4.0,4.0,1158.77
15622,43.0,17.0,7318.08
15623,141.0,8.0,2437.05
15624,117.0,4.0,588.13
15625,104.0,9.0,3203.25
15626,75.0,3.0,1049.37
15627,457.0,2.0,566.9
15628,5.0,17.0,5603.360000000001
15629,450.0,4.0,2240.9
15630,45.0,3.0,1475.45
15631,642.0,1.0,596.67
15632,16.0,8.0,3147.31
15633,509.0,13.0,4173.41
15634,17.0,2.0,554.65
15635,396.0,1.0,100.35
15636,90.0,4.0,1444.58
15637,53.0,5.0,797.59
15638,379.0,6.0,2137.2
15639,134.0,3.0,1028.33
15640,4.0,29.0,23835.41
15641,105.0,12.0,5345.55
15642,730.0,1.0,105.78000000000002
15643,192.0,3.0,647.4
15644,166.0,4.0,813.0
15645,19.0,3.0,1042.57
15646,158.0,5.0,952.11
15647,415.0,1.0,169.0
15648,204.0,2.0,599.9
15649,336.0,4.0,2170.35
15650,522.0,2.0,539.03
15651,37.0,5.0,1259.06
15652,91.0,5.0,1411.84
15653,93.0,2.0,877.4399999999999
15654,9.0,2.0,922.53
15655,243.0,1.0,511.32
15656,45.0,4.0,748.5
15657,23.0,1.0,30.0
15658,190.0,8.0,2270.34
15659,44.0,3.0,532.49
15660,25.0,15.0,2764.14
15661,317.0,8.0,1215.95
15662,661.0,2.0,283.73
15663,106.0,1.0,138.14
15664,51.0,4.0,1212.35
15665,168.0,5.0,4015.12
15666,472.0,2.0,632.9399999999999
15667,40.0,1.0,301.32
15668,218.0,1.0,76.32000000000001
15669,40.0,4.0,677.69
15670,297.0,2.0,315.2
15671,19.0,7.0,2635.4900000000002
15672,725.0,1.0,45.300000000000004
15673,88.0,9.0,6409.84
15674,73.0,13.0,6217.85
15675,81.0,4.0,542.04
15676,19.0,3.0,3324.09
15677,49.0,3.0,1305.63
15678,53.0,3.0,1893.89
15679,24.0,4.0,781.28
15680,9.0,10.0,4464.4800000000005
15681,25.0,14.0,2480.2
15682,599.0,2.0,316.99
15683,117.0,2.0,524.54
15684,547.0,3.0,147.8
15685,450.0,1.0,55.980000000000004
15686,420.0,1.0,90.0
15687,9.0,9.0,2981.5
15688,419.0,1.0,190.57
15689,120.0,3.0,521.03
15690,4.0,2.0,239.76
15691,252.0,4.0,511.8
15692,28.0,1.0,191.04
15693,659.0,1.0,37.5
15694,1.0,24.0,10566.46
15695,267.0,4.0,1131.04
15696,33.0,13.0,3757.4700000000003
15697,690.0,1.0,246.75
15698,624.0,1.0,46.2
15699,18.0,1.0,309.65
15700,172.0,2.0,664.03
15701,2.0,4.0,1542.14
15702,476.0,2.0,140.39000000000001
15703,265.0,1.0,211.5
15704,140.0,6.0,3744.1800000000003
15705,201.0,1.0,143.1
15706,64.0,4.0,1001.8100000000001
15707,35.0,4.0,945.58
15708,41.0,9.0,4323.9800000000005
15709,284.0,2.0,327.85
15710,417.0,1.0,898.87
15711,557.0,2.0,420.25
15712,9.0,12.0,3467.46
15713,143.0,4.0,985.99
15714,12.0,5.0,784.8100000000001
15715,556.0,5.0,658.02
15716,146.0,11.0,3056.81
15717,234.0,5.0,607.0
15718,540.0,1.0,293.79
15719,33.0,31.0,10134.36
15720,24.0,2.0,741.92
15721,12.0,1.0,507.08
15722,36.0,11.0,5120.05
15723,365.0,4.0,947.65
15724,201.0,3.0,299.8
15725,15.0,1.0,415.25
15726,390.0,1.0,321.91
15727,17.0,15.0,9445.51
15728,380.0,2.0,409.80000000000007
15729,213.0,3.0,154.70000000000002
15730,66.0,5.0,1708.18
15731,554.0,1.0,125.3
15732,212.0,10.0,1637.52
15733,283.0,1.0,162.3
15734,115.0,4.0,2263.3
15735,421.0,1.0,327.68
15736,435.0,2.0,1717.27
15737,15.0,8.0,1121.21
15738,19.0,41.0,13342.12
15739,66.0,1.0,449.12
15740,49.0,1.0,154.88
15741,458.0,2.0,208.62
15742,619.0,1.0,156.87
15743,16.0,4.0,784.46
15744,78.0,1.0,34.8
15745,19.0,4.0,1071.24
15746,134.0,1.0,182.96
15747,13.0,9.0,2560.66
15748,40.0,3.0,614.7600000000001
15749,235.0,3.0,21535.9
15750,3.0,18.0,6692.551
15751,461.0,11.0,1318.84
15752,40.0,9.0,4199.09
15753,305.0,1.0,79.2
15754,51.0,9.0,3001.86
15755,10.0,17.0,5936.95
15756,61.0,4.0,532.96
15757,66.0,6.0,2940.36
15758,25.0,1.0,205.25
15759,218.0,7.0,810.98
15760,631.0,2.0,-5795.87
15761,443.0,1.0,143.05
15762,65.0,2.0,583.75
15763,32.0,2.0,1048.67
15764,88.0,8.0,4453.28
15765,667.0,1.0,370.63
15766,64.0,3.0,799.66
15768,116.0,34.0,15559.46
15769,7.0,46.0,84269.38
15770,613.0,1.0,321.45
15771,604.0,3.0,1006.54
15772,418.0,1.0,280.88
15773,6.0,2.0,774.52
15774,69.0,6.0,1324.2
15775,245.0,2.0,150.5
15776,133.0,1.0,241.62
15777,241.0,7.0,1732.1599999999999
15778,431.0,1.0,307.95
15779,463.0,2.0,124.08000000000001
15780,184.0,3.0,475.28000000000003
15781,25.0,3.0,333.56
15782,10.0,4.0,3985.65
15783,11.0,1.0,246.3
15784,468.0,2.0,848.3299999999999
15785,33.0,16.0,5825.33
15786,46.0,5.0,8392.85
15787,26.0,3.0,948.05
15788,509.0,1.0,215.53
15789,358.0,6.0,1932.01
15790,10.0,1.0,220.85
15791,44.0,5.0,3541.79
15792,400.0,2.0,933.84
15793,15.0,8.0,2382.92
15794,736.0,2.0,777.0
15795,150.0,8.0,1979.8700000000001
15796,1.0,17.0,5019.95
15797,113.0,6.0,2821.08
15798,493.0,3.0,1535.37
15799,76.0,4.0,1424.29
15800,107.0,7.0,1242.58
15801,46.0,3.0,1042.19
15802,143.0,1.0,-451.42
15803,51.0,4.0,1929.66
15804,1.0,13.0,3848.55
15805,23.0,30.0,9708.92
15806,46.0,3.0,784.58
15807,50.0,5.0,1807.57
15808,306.0,21.0,18248.83
15809,36.0,7.0,862.88
15810,79.0,8.0,2724.8
15811,22.0,7.0,3843.2200000000003
15812,107.0,12.0,5186.17
15813,208.0,2.0,1303.9099999999999
15814,17.0,6.0,2531.84
15815,64.0,5.0,2100.6
15816,542.0,2.0,93.3
15817,421.0,3.0,2766.4
15818,588.0,1.0,340.5
15819,49.0,10.0,3911.28
15820,320.0,1.0,206.98
15821,44.0,2.0,570.96
15822,3.0,6.0,1777.91
15823,372.0,3.0,3033.86
15824,453.0,2.0,890.94
15825,172.0,1.0,532.94
15826,56.0,4.0,2583.13
15827,73.0,28.0,3430.96
15828,375.0,1.0,1108.82
15829,99.0,2.0,636.14
15830,38.0,1.0,547.7
15831,58.0,3.0,747.76
15832,254.0,1.0,836.79
15833,738.0,1.0,80.4
15834,70.0,7.0,3600.29
15835,44.0,4.0,954.09
15836,50.0,1.0,117.47
15837,65.0,2.0,777.01
15838,11.0,34.0,73404.11
15839,33.0,3.0,1020.74
15840,59.0,2.0,345.66
15841,73.0,9.0,2716.5
15842,393.0,2.0,528.75
15843,304.0,1.0,118.95000000000002
15844,46.0,1.0,130.73999999999998
15845,18.0,11.0,4273.65
15846,385.0,1.0,107.01
15847,38.0,5.0,822.57
15848,622.0,1.0,139.94
15850,19.0,6.0,1058.72
15851,527.0,1.0,109.73
15852,187.0,3.0,257.26
15853,52.0,1.0,110.8
15854,4.0,21.0,5583.81
15855,137.0,6.0,1052.72
15856,4.0,52.0,33817.44
15857,19.0,2.0,570.48
15858,16.0,13.0,3917.87
15859,432.0,1.0,438.46
15860,41.0,17.0,2505.21
15861,12.0,12.0,4217.99
15862,8.0,13.0,2928.29
15863,26.0,5.0,358.7
15864,22.0,7.0,2014.22
15865,41.0,5.0,2248.92
15866,101.0,1.0,230.53
15867,5.0,31.0,8974.85
15868,583.0,1.0,94.53
15869,277.0,3.0,323.65999999999997
15870,33.0,4.0,862.61
15871,437.0,1.0,33.099999999999994
15872,15.0,4.0,795.68
15873,500.0,4.0,138.23999999999998
15874,64.0,21.0,11135.0
15875,646.0,1.0,111.72
15876,409.0,2.0,1449.1399999999999
15877,2.0,2.0,440.78
15878,562.0,2.0,330.77
15879,404.0,4.0,1157.3
15880,369.0,1.0,626.5600000000001
15881,312.0,5.0,438.24
15882,199.0,8.0,1448.91
15883,2.0,2.0,396.48
15884,432.0,2.0,243.75000000000003
15885,93.0,15.0,1737.57
15886,60.0,4.0,1052.8700000000001
